date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:09:01	0/0	---M--	307	error ('Temporary%20Redirect')	application/rss+xml	etag:%22d7c2bc2ed822dc8dda3a04598462deb9%22	https://www.fabeat.in/product-category/snacks/feed/	D:/Programming/PHP/test3/www.fabeat.in/product-category/snacks/feed/index.html	(from https://www.fabeat.in/product-category/snacks/?v=e3abbc9dff4a)
13:09:01	0/0	---M--	307	error ('Temporary%20Redirect')	application/rss+xml	etag:%22d7c2bc2ed822dc8dda3a04598462deb9%22	https://www.fabeat.in/product-category/vegetables/feed/	D:/Programming/PHP/test3/www.fabeat.in/product-category/vegetables/feed/index.html	(from https://www.fabeat.in/product-category/vegetables/?v=e3abbc9dff4a)
13:09:03	54742/54742	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Jan%202024%2007:39:01%20GMT	https://www.fabeat.in/product-category/weight-loss/page/3/?v=e3abbc9dff4a	D:/Programming/PHP/test3/www.fabeat.in/product-category/weight-loss/page/3/indexaacc.html	(from https://www.fabeat.in/product-category/weight-loss/?v=e3abbc9dff4a)
13:09:03	59977/59977	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Jan%202024%2007:39:01%20GMT	https://www.fabeat.in/product-tag/musclegain/page/2/?v=e3abbc9dff4a	D:/Programming/PHP/test3/www.fabeat.in/product-tag/musclegain/page/2/indexaacc.html	(from https://www.fabeat.in/product-tag/musclegain/?v=e3abbc9dff4a)
13:09:04	0/0	---M--	307	error ('Temporary%20Redirect')	application/rss+xml	etag:%22d7c2bc2ed822dc8dda3a04598462deb9%22	https://www.fabeat.in/product-category/weight-loss/feed/	D:/Programming/PHP/test3/www.fabeat.in/product-category/weight-loss/feed/index.html	(from https://www.fabeat.in/product-category/weight-loss/?v=e3abbc9dff4a)
13:09:04	47735/47735	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Jan%202024%2007:39:03%20GMT	https://www.fabeat.in/product-tag/musclegain/page/3/?v=e3abbc9dff4a	D:/Programming/PHP/test3/www.fabeat.in/product-tag/musclegain/page/3/indexaacc.html	(from https://www.fabeat.in/product-tag/musclegain/?v=e3abbc9dff4a)
13:09:04	0/0	---M--	307	error ('Temporary%20Redirect')	application/rss+xml	etag:%22d7c2bc2ed822dc8dda3a04598462deb9%22	https://www.fabeat.in/product-tag/musclegain/feed/	D:/Programming/PHP/test3/www.fabeat.in/product-tag/musclegain/feed/index.html	(from https://www.fabeat.in/product-tag/musclegain/?v=e3abbc9dff4a)
13:09:04	64796/64796	---M--	200	added ('OK')	image/jpeg	etag:%22d2cadb2833be252c0f1360b0e772211d%22	https://fabeat.s3.ap-south-1.amazonaws.com/colonial/scrambled+egg+with+chicken+%26+broccoli.jpg	D:/Programming/PHP/test3/fabeat.s3.ap-south-1.amazonaws.com/colonial/scrambled+egg+with+chicken+&+broccoli.jpg	(from https://www.fabeat.in/product/scrambled-egg-with-mushroom-broccoli/)
13:09:05	3601/3601	---MC-	200	added ('OK')	application/json	date:Mon,%2008%20Jan%202024%2007:39:04%20GMT	https://www.fabeat.in/wp-json/wp/v2/product/11435	D:/Programming/PHP/test3/www.fabeat.in/wp-json/wp/v2/product/11435.json	(from https://www.fabeat.in/product/scrambled-egg-with-mushroom-broccoli/)
13:09:05	927/927	---M-Z	200	added ('OK')	application/rss+xml	etag:%22000eed0f9b7d4d3b904bfe81e1722b40-gzip%22	https://www.fabeat.in/product/scrambled-egg-with-mushroom-broccoli/feed/	D:/Programming/PHP/test3/www.fabeat.in/product/scrambled-egg-with-mushroom-broccoli/feed/index.html	(from https://www.fabeat.in/product/scrambled-egg-with-mushroom-broccoli/)
13:09:05	2607/2607	---MC-	200	added ('OK')	application/json	date:Mon,%2008%20Jan%202024%2007:39:04%20GMT	https://www.fabeat.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fabeat.in%2Fproduct%2Fscrambled-egg-with-mushroom-broccoli%2F	D:/Programming/PHP/test3/www.fabeat.in/wp-json/oembed/1.0/embedc56e.json	(from https://www.fabeat.in/product/scrambled-egg-with-mushroom-broccoli/)
13:09:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2008%20Jan%202024%2007:39:04%20GMT	https://www.fabeat.in/?p=11435	D:/Programming/PHP/test3/www.fabeat.in/indexb514.html	(from https://www.fabeat.in/product/scrambled-egg-with-mushroom-broccoli/)
13:09:06	2731/2731	---M-Z	200	added ('OK')	text/xml	date:Mon,%2008%20Jan%202024%2007:39:05%20GMT	https://www.fabeat.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fabeat.in%2Fproduct%2Fscrambled-egg-with-mushroom-broccoli%2F&format=xml	D:/Programming/PHP/test3/www.fabeat.in/wp-json/oembed/1.0/embed77dc	(from https://www.fabeat.in/product/scrambled-egg-with-mushroom-broccoli/)
13:09:06	21281/21281	---M--	200	added ('OK')	image/png	etag:%225321-5ac8a7a21d9aa%22	https://www.fabeat.in/wp-content/uploads/2020/08/scramled-egg-with-mushroom-and-broccoli-300x300.png	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2020/08/scramled-egg-with-mushroom-and-broccoli-300x300.png	(from https://www.fabeat.in/product/scrambled-egg-with-mushroom-broccoli/)
13:09:06	60408/60408	---M--	200	added ('OK')	image/jpeg	etag:%22ebf8-5ac86a1d475ae%22	https://www.fabeat.in/wp-content/uploads/2018/02/SCRAMBLED-EGG-WITH-MUSHROOM-BROCOLLI-D.jpg-600x600.jpg	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2018/02/SCRAMBLED-EGG-WITH-MUSHROOM-BROCOLLI-D.jpg-600x600.jpg	(from https://www.fabeat.in/product/scrambled-egg-with-mushroom-broccoli/)
13:09:07	63858/63858	---M--	200	added ('OK')	image/jpeg	etag:%2254275c778b97db8a8dbad27389189ac4%22	https://fabeat.s3.ap-south-1.amazonaws.com/colonial/Vanilla+protien+cup+cake.jpg	D:/Programming/PHP/test3/fabeat.s3.ap-south-1.amazonaws.com/colonial/Vanilla+protien+cup+cake.jpg	(from https://www.fabeat.in/product/vanilla-protein-cupcake/)
13:09:07	3165/3165	---MC-	200	added ('OK')	application/json	date:Mon,%2008%20Jan%202024%2007:39:06%20GMT	https://www.fabeat.in/wp-json/wp/v2/product/11552	D:/Programming/PHP/test3/www.fabeat.in/wp-json/wp/v2/product/11552.json	(from https://www.fabeat.in/product/vanilla-protein-cupcake/)
13:09:07	871/871	---M-Z	200	added ('OK')	application/rss+xml	etag:%22000eed0f9b7d4d3b904bfe81e1722b40-gzip%22	https://www.fabeat.in/product/vanilla-protein-cupcake/feed/	D:/Programming/PHP/test3/www.fabeat.in/product/vanilla-protein-cupcake/feed/index.html	(from https://www.fabeat.in/product/vanilla-protein-cupcake/)
13:09:08	2513/2513	---MC-	200	added ('OK')	application/json	date:Mon,%2008%20Jan%202024%2007:39:07%20GMT	https://www.fabeat.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fabeat.in%2Fproduct%2Fvanilla-protein-cupcake%2F	D:/Programming/PHP/test3/www.fabeat.in/wp-json/oembed/1.0/embed6b44.json	(from https://www.fabeat.in/product/vanilla-protein-cupcake/)
13:09:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2008%20Jan%202024%2007:39:07%20GMT	https://www.fabeat.in/?p=11552	D:/Programming/PHP/test3/www.fabeat.in/indexa2f5.html	(from https://www.fabeat.in/product/vanilla-protein-cupcake/)
13:09:08	2637/2637	---M-Z	200	added ('OK')	text/xml	date:Mon,%2008%20Jan%202024%2007:39:07%20GMT	https://www.fabeat.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fabeat.in%2Fproduct%2Fvanilla-protein-cupcake%2F&format=xml	D:/Programming/PHP/test3/www.fabeat.in/wp-json/oembed/1.0/embed577f	(from https://www.fabeat.in/product/vanilla-protein-cupcake/)
13:09:09	20597/20597	---M--	200	added ('OK')	image/png	etag:%225075-5adaa2a7af45a%22	https://www.fabeat.in/wp-content/uploads/2020/08/vanilla-cup-cake-300x300.png	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2020/08/vanilla-cup-cake-300x300.png	(from https://www.fabeat.in/product/vanilla-protein-cupcake/)
13:09:09	64851/64851	---M--	200	added ('OK')	image/jpeg	etag:%2249781ce0959aed15addeebc785989daf%22	https://fabeat.s3.ap-south-1.amazonaws.com/colonial/Egg+skillet+with+sweet+potato+hash.jpg	D:/Programming/PHP/test3/fabeat.s3.ap-south-1.amazonaws.com/colonial/Egg+skillet+with+sweet+potato+hash.jpg	(from https://www.fabeat.in/product/egg-skillet-with-sweet-potato-hash/)
13:09:10	3606/3606	---MC-	200	added ('OK')	application/json	date:Mon,%2008%20Jan%202024%2007:39:09%20GMT	https://www.fabeat.in/wp-json/wp/v2/product/11405	D:/Programming/PHP/test3/www.fabeat.in/wp-json/wp/v2/product/11405.json	(from https://www.fabeat.in/product/egg-skillet-with-sweet-potato-hash/)
13:09:10	915/915	---M-Z	200	added ('OK')	application/rss+xml	etag:%22000eed0f9b7d4d3b904bfe81e1722b40-gzip%22	https://www.fabeat.in/product/egg-skillet-with-sweet-potato-hash/feed/	D:/Programming/PHP/test3/www.fabeat.in/product/egg-skillet-with-sweet-potato-hash/feed/index.html	(from https://www.fabeat.in/product/egg-skillet-with-sweet-potato-hash/)
13:09:10	2615/2615	---MC-	200	added ('OK')	application/json	date:Mon,%2008%20Jan%202024%2007:39:09%20GMT	https://www.fabeat.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fabeat.in%2Fproduct%2Fegg-skillet-with-sweet-potato-hash%2F	D:/Programming/PHP/test3/www.fabeat.in/wp-json/oembed/1.0/embedb632.json	(from https://www.fabeat.in/product/egg-skillet-with-sweet-potato-hash/)
13:09:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2008%20Jan%202024%2007:39:09%20GMT	https://www.fabeat.in/?p=11405	D:/Programming/PHP/test3/www.fabeat.in/index5ce5.html	(from https://www.fabeat.in/product/egg-skillet-with-sweet-potato-hash/)
13:09:10	2739/2739	---M-Z	200	added ('OK')	text/xml	date:Mon,%2008%20Jan%202024%2007:39:10%20GMT	https://www.fabeat.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fabeat.in%2Fproduct%2Fegg-skillet-with-sweet-potato-hash%2F&format=xml	D:/Programming/PHP/test3/www.fabeat.in/wp-json/oembed/1.0/embedf53e	(from https://www.fabeat.in/product/egg-skillet-with-sweet-potato-hash/)
13:09:11	62312/62312	---M--	200	added ('OK')	image/jpeg	etag:%22f368-5ac84b4229262%22	https://www.fabeat.in/wp-content/uploads/2020/08/EGG-SKILLET-WITH-SWEET-POTATO-HASH-BPROTIEN-PANCAKE-WITH-SCRAMBLED-EGG-B-600x600.jpg	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2020/08/EGG-SKILLET-WITH-SWEET-POTATO-HASH-BPROTIEN-PANCAKE-WITH-SCRAMBLED-EGG-B-600x600.jpg	(from https://www.fabeat.in/product/egg-skillet-with-sweet-potato-hash/)
13:09:11	21013/21013	---M--	200	added ('OK')	image/png	etag:%225215-5ac84ba06e554%22	https://www.fabeat.in/wp-content/uploads/2020/08/Egg-skillet-with-sweet-potato-hash-1-300x300.png	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2020/08/Egg-skillet-with-sweet-potato-hash-1-300x300.png	(from https://www.fabeat.in/product/egg-skillet-with-sweet-potato-hash/)
13:09:12	64578/64578	---M--	200	added ('OK')	image/jpeg	etag:%22bed503900a4df81d5a58cb37e9205f4d%22	https://fabeat.s3.ap-south-1.amazonaws.com/colonial/Firttata.jpg	D:/Programming/PHP/test3/fabeat.s3.ap-south-1.amazonaws.com/colonial/Firttata.jpg	(from https://www.fabeat.in/product/firittata/)
13:09:12	3030/3030	---MC-	200	added ('OK')	application/json	date:Mon,%2008%20Jan%202024%2007:39:11%20GMT	https://www.fabeat.in/wp-json/wp/v2/product/11433	D:/Programming/PHP/test3/www.fabeat.in/wp-json/wp/v2/product/11433.json	(from https://www.fabeat.in/product/firittata/)
13:09:12	2424/2424	---MC-	200	added ('OK')	application/json	date:Mon,%2008%20Jan%202024%2007:39:12%20GMT	https://www.fabeat.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fabeat.in%2Fproduct%2Ffirittata%2F	D:/Programming/PHP/test3/www.fabeat.in/wp-json/oembed/1.0/embed40cf.json	(from https://www.fabeat.in/product/firittata/)
13:09:13	814/814	---M-Z	200	added ('OK')	application/rss+xml	etag:%22000eed0f9b7d4d3b904bfe81e1722b40-gzip%22	https://www.fabeat.in/product/firittata/feed/	D:/Programming/PHP/test3/www.fabeat.in/product/firittata/feed/index.html	(from https://www.fabeat.in/product/firittata/)
13:09:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2008%20Jan%202024%2007:39:12%20GMT	https://www.fabeat.in/?p=11433	D:/Programming/PHP/test3/www.fabeat.in/index584b.html	(from https://www.fabeat.in/product/firittata/)
13:09:13	2548/2548	---M-Z	200	added ('OK')	text/xml	date:Mon,%2008%20Jan%202024%2007:39:12%20GMT	https://www.fabeat.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fabeat.in%2Fproduct%2Ffirittata%2F&format=xml	D:/Programming/PHP/test3/www.fabeat.in/wp-json/oembed/1.0/embed438d	(from https://www.fabeat.in/product/firittata/)
13:09:13	257129/257129	---M--	200	added ('OK')	image/jpeg	etag:%223ec69-5ac869a750eea%22	https://www.fabeat.in/wp-content/uploads/2018/02/FIRITTATA.jpg	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2018/02/FIRITTATA.jpg	(from https://www.fabeat.in/product/firittata/)
13:09:13	67402/67402	---M--	200	added ('OK')	image/jpeg	etag:%221074a-5ac869ae58b08%22	https://www.fabeat.in/wp-content/uploads/2018/02/FIRITTATA-600x600.jpg	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2018/02/FIRITTATA-600x600.jpg	(from https://www.fabeat.in/product/firittata/)
13:09:14	22125/22125	---M--	200	added ('OK')	image/png	etag:%22566d-5ada27b0080d5%22	https://www.fabeat.in/wp-content/uploads/2020/08/frittata-300x300.png	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2020/08/frittata-300x300.png	(from https://www.fabeat.in/product/firittata/)
13:09:14	2463/2463	---MC-	200	added ('OK')	application/json	date:Mon,%2008%20Jan%202024%2007:39:14%20GMT	https://www.fabeat.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fabeat.in%2Fproduct%2Fbanana-smoothie%2F	D:/Programming/PHP/test3/www.fabeat.in/wp-json/oembed/1.0/embed2171	(from https://www.fabeat.in/product/banana-smoothie/)
13:09:15	64131/64131	---M--	200	added ('OK')	image/jpeg	etag:%2265eb439c854c3c82eb577a187a38bdc3%22	https://fabeat.s3.ap-south-1.amazonaws.com/colonial/Teriyaki+chicken.jpg	D:/Programming/PHP/test3/fabeat.s3.ap-south-1.amazonaws.com/colonial/Teriyaki+chicken.jpg	(from https://www.fabeat.in/product/teriyaki-chicken/)
13:09:15	3229/3229	---MC-	200	added ('OK')	application/json	date:Mon,%2008%20Jan%202024%2007:39:14%20GMT	https://www.fabeat.in/wp-json/wp/v2/product/11426	D:/Programming/PHP/test3/www.fabeat.in/wp-json/wp/v2/product/11426.json	(from https://www.fabeat.in/product/teriyaki-chicken/)
13:09:15	2499/2499	---MC-	200	added ('OK')	application/json	date:Mon,%2008%20Jan%202024%2007:39:15%20GMT	https://www.fabeat.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fabeat.in%2Fproduct%2Fteriyaki-chicken%2F	D:/Programming/PHP/test3/www.fabeat.in/wp-json/oembed/1.0/embedf343.json	(from https://www.fabeat.in/product/teriyaki-chicken/)
13:09:15	853/853	---M-Z	200	added ('OK')	application/rss+xml	etag:%22000eed0f9b7d4d3b904bfe81e1722b40-gzip%22	https://www.fabeat.in/product/teriyaki-chicken/feed/	D:/Programming/PHP/test3/www.fabeat.in/product/teriyaki-chicken/feed/index.html	(from https://www.fabeat.in/product/teriyaki-chicken/)
13:09:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2008%20Jan%202024%2007:39:15%20GMT	https://www.fabeat.in/?p=11426	D:/Programming/PHP/test3/www.fabeat.in/index2073.html	(from https://www.fabeat.in/product/teriyaki-chicken/)
13:09:16	2623/2623	---M-Z	200	added ('OK')	text/xml	date:Mon,%2008%20Jan%202024%2007:39:15%20GMT	https://www.fabeat.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fabeat.in%2Fproduct%2Fteriyaki-chicken%2F&format=xml	D:/Programming/PHP/test3/www.fabeat.in/wp-json/oembed/1.0/embed1f7c	(from https://www.fabeat.in/product/teriyaki-chicken/)
13:09:17	55129/55129	---M--	200	added ('OK')	image/jpeg	etag:%22d759-5ac8613625659%22	https://www.fabeat.in/wp-content/uploads/2020/08/TERIYAKI-CHICKEN-600x600.jpg	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2020/08/TERIYAKI-CHICKEN-600x600.jpg	(from https://www.fabeat.in/product/teriyaki-chicken/)
13:09:17	21244/21244	---M--	200	added ('OK')	image/png	etag:%2252fc-5ac8614f61311%22	https://www.fabeat.in/wp-content/uploads/2020/08/TERIYAI-chicken-300x300.png	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2020/08/TERIYAI-chicken-300x300.png	(from https://www.fabeat.in/product/teriyaki-chicken/)
13:09:17	63642/63642	---M--	200	added ('OK')	image/jpeg	etag:%221a0a7dc5603f26ab496f0fa9b91c2d12%22	https://fabeat.s3.ap-south-1.amazonaws.com/colonial/Grilled+chicken+with+french+beans.jpg	D:/Programming/PHP/test3/fabeat.s3.ap-south-1.amazonaws.com/colonial/Grilled+chicken+with+french+beans.jpg	(from https://www.fabeat.in/product/grilled-chicken-with-french-beans-2/)
13:09:17	3559/3559	---MC-	200	added ('OK')	application/json	date:Mon,%2008%20Jan%202024%2007:39:17%20GMT	https://www.fabeat.in/wp-json/wp/v2/product/11434	D:/Programming/PHP/test3/www.fabeat.in/wp-json/wp/v2/product/11434.json	(from https://www.fabeat.in/product/grilled-chicken-with-french-beans-2/)
13:09:18	917/917	---M-Z	200	added ('OK')	application/rss+xml	etag:%22000eed0f9b7d4d3b904bfe81e1722b40-gzip%22	https://www.fabeat.in/product/grilled-chicken-with-french-beans-2/feed/	D:/Programming/PHP/test3/www.fabeat.in/product/grilled-chicken-with-french-beans-2/feed/index.html	(from https://www.fabeat.in/product/grilled-chicken-with-french-beans-2/)
13:09:18	2577/2577	---MC-	200	added ('OK')	application/json	date:Mon,%2008%20Jan%202024%2007:39:17%20GMT	https://www.fabeat.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fabeat.in%2Fproduct%2Fgrilled-chicken-with-french-beans-2%2F	D:/Programming/PHP/test3/www.fabeat.in/wp-json/oembed/1.0/embed8659.json	(from https://www.fabeat.in/product/grilled-chicken-with-french-beans-2/)
13:09:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2008%20Jan%202024%2007:39:17%20GMT	https://www.fabeat.in/?p=11434	D:/Programming/PHP/test3/www.fabeat.in/index3f6e.html	(from https://www.fabeat.in/product/grilled-chicken-with-french-beans-2/)
13:09:18	2701/2701	---M-Z	200	added ('OK')	text/xml	date:Mon,%2008%20Jan%202024%2007:39:18%20GMT	https://www.fabeat.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fabeat.in%2Fproduct%2Fgrilled-chicken-with-french-beans-2%2F&format=xml	D:/Programming/PHP/test3/www.fabeat.in/wp-json/oembed/1.0/embed6d0e	(from https://www.fabeat.in/product/grilled-chicken-with-french-beans-2/)
13:09:18	56998/56998	---M--	200	added ('OK')	image/jpeg	etag:%22dea6-5ac86a1635d51%22	https://www.fabeat.in/wp-content/uploads/2018/02/GRILLED-CHICKEN-WITH-FRENCH-BEANS-D-600x600.jpg	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2018/02/GRILLED-CHICKEN-WITH-FRENCH-BEANS-D-600x600.jpg	(from https://www.fabeat.in/product/grilled-chicken-with-french-beans-2/)
13:09:19	21422/21422	---M--	200	added ('OK')	image/png	etag:%2253ae-5aca599ae12e6%22	https://www.fabeat.in/wp-content/uploads/2020/08/grilled-chicken-and-broccoli-1-300x300.png	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2020/08/grilled-chicken-and-broccoli-1-300x300.png	(from https://www.fabeat.in/product/grilled-chicken-with-french-beans-2/)
13:09:19	63730/63730	---M--	200	added ('OK')	image/jpeg	etag:%22b92acad60bb1e5ea339236c124a51993%22	https://fabeat.s3.ap-south-1.amazonaws.com/colonial/Spicy+beef+Quesadilla.jpg	D:/Programming/PHP/test3/fabeat.s3.ap-south-1.amazonaws.com/colonial/Spicy+beef+Quesadilla.jpg	(from https://www.fabeat.in/product/spicy-beef-quesadilla/)
13:09:20	3298/3298	---MC-	200	added ('OK')	application/json	date:Mon,%2008%20Jan%202024%2007:39:19%20GMT	https://www.fabeat.in/wp-json/wp/v2/product/11437	D:/Programming/PHP/test3/www.fabeat.in/wp-json/wp/v2/product/11437.json	(from https://www.fabeat.in/product/spicy-beef-quesadilla/)
13:09:20	863/863	---M-Z	200	added ('OK')	application/rss+xml	etag:%22000eed0f9b7d4d3b904bfe81e1722b40-gzip%22	https://www.fabeat.in/product/spicy-beef-quesadilla/feed/	D:/Programming/PHP/test3/www.fabeat.in/product/spicy-beef-quesadilla/feed/index.html	(from https://www.fabeat.in/product/spicy-beef-quesadilla/)
13:09:20	2501/2501	---MC-	200	added ('OK')	application/json	date:Mon,%2008%20Jan%202024%2007:39:20%20GMT	https://www.fabeat.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fabeat.in%2Fproduct%2Fspicy-beef-quesadilla%2F	D:/Programming/PHP/test3/www.fabeat.in/wp-json/oembed/1.0/embed9f98.json	(from https://www.fabeat.in/product/spicy-beef-quesadilla/)
13:09:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2008%20Jan%202024%2007:39:20%20GMT	https://www.fabeat.in/?p=11437	D:/Programming/PHP/test3/www.fabeat.in/index75a9.html	(from https://www.fabeat.in/product/spicy-beef-quesadilla/)
13:09:21	2625/2625	---M-Z	200	added ('OK')	text/xml	date:Mon,%2008%20Jan%202024%2007:39:20%20GMT	https://www.fabeat.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fabeat.in%2Fproduct%2Fspicy-beef-quesadilla%2F&format=xml	D:/Programming/PHP/test3/www.fabeat.in/wp-json/oembed/1.0/embed3ef4	(from https://www.fabeat.in/product/spicy-beef-quesadilla/)
13:09:21	215109/215109	---M--	200	added ('OK')	image/jpeg	etag:%2234845-5ac86a2a0fbad%22	https://www.fabeat.in/wp-content/uploads/2018/02/SPICY-BEEF-QUESADILLA-D.jpg	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2018/02/SPICY-BEEF-QUESADILLA-D.jpg	(from https://www.fabeat.in/product/spicy-beef-quesadilla/)
13:09:21	54001/54001	---M--	200	added ('OK')	image/jpeg	etag:%22d2f1-5ac86a3104eed%22	https://www.fabeat.in/wp-content/uploads/2018/02/SPICY-BEEF-QUESADILLA-D-600x600.jpg	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2018/02/SPICY-BEEF-QUESADILLA-D-600x600.jpg	(from https://www.fabeat.in/product/spicy-beef-quesadilla/)
13:09:22	21346/21346	---M--	200	added ('OK')	image/png	etag:%225362-5ac89c94c8f76%22	https://www.fabeat.in/wp-content/uploads/2020/08/beef-qusedilla.jpg-300x300.png	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2020/08/beef-qusedilla.jpg-300x300.png	(from https://www.fabeat.in/product/spicy-beef-quesadilla/)
13:09:22	64225/64225	---M--	200	added ('OK')	image/jpeg	etag:%22525b35ef012e3640208d0f40ee3debd1%22	https://fabeat.s3.ap-south-1.amazonaws.com/colonial/soya+veggie+bowl.jpg	D:/Programming/PHP/test3/fabeat.s3.ap-south-1.amazonaws.com/colonial/soya+veggie+bowl.jpg	(from https://www.fabeat.in/product/soya-veggie-bowl/)
13:09:23	3179/3179	---MC-	200	added ('OK')	application/json	date:Mon,%2008%20Jan%202024%2007:39:22%20GMT	https://www.fabeat.in/wp-json/wp/v2/product/11436	D:/Programming/PHP/test3/www.fabeat.in/wp-json/wp/v2/product/11436.json	(from https://www.fabeat.in/product/soya-veggie-bowl/)
13:09:23	843/843	---M-Z	200	added ('OK')	application/rss+xml	etag:%22000eed0f9b7d4d3b904bfe81e1722b40-gzip%22	https://www.fabeat.in/product/soya-veggie-bowl/feed/	D:/Programming/PHP/test3/www.fabeat.in/product/soya-veggie-bowl/feed/index.html	(from https://www.fabeat.in/product/soya-veggie-bowl/)
13:09:23	2471/2471	---MC-	200	added ('OK')	application/json	date:Mon,%2008%20Jan%202024%2007:39:22%20GMT	https://www.fabeat.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fabeat.in%2Fproduct%2Fsoya-veggie-bowl%2F	D:/Programming/PHP/test3/www.fabeat.in/wp-json/oembed/1.0/embed4e2b.json	(from https://www.fabeat.in/product/soya-veggie-bowl/)
13:09:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2008%20Jan%202024%2007:39:22%20GMT	https://www.fabeat.in/?p=11436	D:/Programming/PHP/test3/www.fabeat.in/indexccfd.html	(from https://www.fabeat.in/product/soya-veggie-bowl/)
13:09:23	2595/2595	---M-Z	200	added ('OK')	text/xml	date:Mon,%2008%20Jan%202024%2007:39:23%20GMT	https://www.fabeat.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fabeat.in%2Fproduct%2Fsoya-veggie-bowl%2F&format=xml	D:/Programming/PHP/test3/www.fabeat.in/wp-json/oembed/1.0/embed3b8f	(from https://www.fabeat.in/product/soya-veggie-bowl/)
13:09:24	269029/269029	---M--	200	added ('OK')	image/jpeg	etag:%2241ae5-5ac86a22b0159%22	https://www.fabeat.in/wp-content/uploads/2018/02/SOYA-VEGGIE-BOWL-D.jpg	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2018/02/SOYA-VEGGIE-BOWL-D.jpg	(from https://www.fabeat.in/product/soya-veggie-bowl/)
13:09:24	68132/68132	---M--	200	added ('OK')	image/jpeg	etag:%2210a24-5ac86a24a50c3%22	https://www.fabeat.in/wp-content/uploads/2018/02/SOYA-VEGGIE-BOWL-D-600x600.jpg	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2018/02/SOYA-VEGGIE-BOWL-D-600x600.jpg	(from https://www.fabeat.in/product/soya-veggie-bowl/)
13:09:25	22849/22849	---M--	200	added ('OK')	image/png	etag:%225941-5adaa10eec705%22	https://www.fabeat.in/wp-content/uploads/2020/08/soya-veggi-bowl-300x300.png	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2020/08/soya-veggi-bowl-300x300.png	(from https://www.fabeat.in/product/soya-veggie-bowl/)
13:09:26	60707/60707	---M-Z	200	added ('OK')	application/rss+xml	etag:%22d7c2bc2ed822dc8dda3a04598462deb9-gzip%22	https://www.fabeat.in/category/fitness/feed/?v=e3abbc9dff4a	D:/Programming/PHP/test3/www.fabeat.in/category/fitness/feed/indexaacc.html	(from https://www.fabeat.in/category/fitness/feed/)
